__time,/Angular_Velocity/angular_velocity_1,/Angular_Velocity/angular_velocity_2,/Angular_Velocity/angular_velocity_3,/Angular_Velocity/angular_velocity_4,/Angular_Velocity/angular_velocity_5,/Angular_Velocity/angular_velocity_6,/Angular_Velocity/garbage_data,/Angular_Velocity/index,/Angular_Velocity/recent_ts_1,/Angular_Velocity/recent_ts_2,/Angular_Velocity/recent_ts_3,/Angular_Velocity/recent_ts_4,/Angular_Velocity/recent_ts_5,/Angular_Velocity/recent_ts_6,/Angular_Velocity/timestamp,/ft300_data/exp_filtered/header/stamp,/ft300_data/exp_filtered/wrench/force/x,/ft300_data/exp_filtered/wrench/force/y,/ft300_data/exp_filtered/wrench/force/z,/ft300_data/exp_filtered/wrench/torque/x,/ft300_data/exp_filtered/wrench/torque/y,/ft300_data/exp_filtered/wrench/torque/z,/ft300_data/lowpass_filtered/header/stamp,/ft300_data/lowpass_filtered/wrench/force/x,/ft300_data/lowpass_filtered/wrench/force/y,/ft300_data/lowpass_filtered/wrench/force/z,/ft300_data/lowpass_filtered/wrench/torque/x,/ft300_data/lowpass_filtered/wrench/torque/y,/ft300_data/lowpass_filtered/wrench/torque/z,/ft300_data/raw/header/stamp,/ft300_data/raw/wrench/force/x,/ft300_data/raw/wrench/force/y,/ft300_data/raw/wrench/force/z,/ft300_data/raw/wrench/torque/x,/ft300_data/raw/wrench/torque/y,/ft300_data/raw/wrench/torque/z
1698354364.249328,,,,,,,,,,,,,,,,,,,,,,,0.000000000,1.920182327,-3.627555062,9.493468609,0.099816768,-0.126025936,-0.110728273,,,,,,,
1698354364.249406,,,,,,,,,,,,,,,,,,,,,,,0.000000000,2.325489748,-3.961430072,10.201189371,0.111384894,-0.138512204,-0.106147251,,,,,,,
1698354364.253933,,,,,,,,,,,,,,,,1698354364.891101837,2.674387070,-4.275061235,10.988891758,0.112769848,-0.160252144,-0.105286766,,,,,,,,,,,,,,
1698354364.254162,,,,,,,,,,,,,,,,1698354364.900478840,2.953290302,-4.543795926,11.253113406,0.147384924,-0.177626072,-0.097314707,,,,,,,,,,,,,,
1698354364.254241,,,,,,,,,,,,,,,,,,,,,,,0.000000000,2.538204709,-4.134886396,10.608332061,0.117593462,-0.146404628,-0.103294290,,,,,,,
1698354364.254313,,,,,,,,,,,,,,,,1698354364.910410404,2.827467727,-4.420346945,10.904490725,0.150692462,-0.167813036,-0.094125883,,,,,,,,,,,,,,
1698354364.254375,,,,,,,,,,,,,,,,,,,,,,,0.000000000,2.618297816,-4.207708641,10.801440347,0.120451518,-0.151199229,-0.101936823,,,,,,,
1698354364.254446,,,,,,,,,,,,,,,,1698354364.919430733,2.183100795,-3.922760209,10.055592580,0.117346231,-0.129906518,-0.114450353,,,,,,,,,,,,,,
1698354364.254507,,,,,,,,,,,,,,,,,,,,,,,0.000000000,2.682245239,-4.272827956,10.923172752,0.124227933,-0.155404271,-0.100859255,,,,,,,
1698354364.258351,,,,,,,,,,,,,,,,1698354364.928734541,1.649825596,-3.672070156,9.574474064,0.103173115,-0.111953259,-0.139380141,,,,,,,,,,,,,,
1698354364.258557,,,,,,,,,,,,,,,,,,,,,,,0.000000000,2.686744250,-4.287795207,10.892655636,0.127602561,-0.157384807,-0.100280142,,,,,,,
1698354364.258658,,,,,,,,,,,,,,,,1698354364.939328671,1.377369197,-3.499052617,9.273579251,0.098086558,-0.111976629,-0.139752056,,,,,,,,,,,,,,
1698354364.258722,,,,,,,,,,,,,,,,,,,,,,,0.000000000,2.557401000,-4.205441536,10.653269910,0.127754878,-0.155174073,-0.101714077,,,,,,,
1698354364.258794,,,,,,,,,,,,,,,,,,,,,,,0.000000000,2.328182409,-4.065656836,10.308411324,0.125183694,-0.150075456,-0.105443189,,,,,,,
1698354364.260986,,,,,,,,,,,,,,,,1698354364.948602676,1.188026898,-3.224289463,8.892863401,0.093043279,-0.105988315,-0.124900823,,,,,,,,,,,,,,
1698354364.261159,,,,,,,,,,,,,,,,,,,,,,,0.000000000,2.074971180,-3.904519928,9.948625050,0.121435707,-0.144188467,-0.109679028,,,,,,,
1698354364.263973,,,,,,,,,,,,,,,,1698354364.958741188,0.813520173,-2.823217097,8.530290721,0.078521639,-0.093994157,-0.131560329,,,,,,,,,,,,,,
1698354364.264131,,,,,,,,,,,,,,,,,,,,,,,0.000000000,1.820780240,-3.710698975,9.583561279,0.116789481,-0.137863090,-0.113137841,,,,,,,
1698354364.346966,0.000000000,0.000000000,0.000000000,0.000000000,9.483919489,0.458835214,28494.000000000,130.000000000,0.000000000,0.000000000,0.000000000,0.000000000,6401381.000000000,1769685.000000000,6416915.000000000,,,,,,,,,,,,,,,,,,,,,
1698354364.359871,,,,,,,,,,,,,,,,1698354364.974858522,0.577640130,-2.674912823,8.336232577,0.083760820,-0.082497079,-0.137824132,,,,,,,,,,,,,,
1698354364.360106,,,,,,,,,,,,,,,,,,,,,,,0.000000000,1.555791071,-3.486182116,9.226847412,0.111492353,-0.130724895,-0.116328077,,,,,,,
1698354364.370678,,,,,,,,,,,,,,,,1698354364.984262228,0.545730098,-2.736184617,8.156986061,0.094880410,-0.082248539,-0.125929653,,,,,,,,,,,,,,
1698354364.370863,,,,,,,,,,,,,,,,,,,,,,,0.000000000,1.303106102,-3.279399643,8.908327914,0.106931682,-0.123135038,-0.119307600,,,,,,,
1698354364.370998,,,,,,,,,,,,,,,,1698354364.993143797,0.901797573,-3.059638463,8.493588849,0.114940205,-0.107624270,-0.100771861,,,,,,,,,,,,,,
1698354364.371071,,,,,,,,,,,,,,,,,,,,,,,0.000000000,1.122996886,-3.149118883,8.677265645,0.104580880,-0.116869763,-0.120676236,,,,,,,
1698354364.371142,,,,,,,,,,,,,,,,1698354365.002222776,1.886348180,-3.717228847,9.988871079,0.157970102,-0.165312135,-0.087108744,,,,,,,,,,,,,,
1698354364.374382,,,,,,,,,,,,,,,,1698354365.011466503,2.592261135,-3.815421635,11.181096863,0.136985051,-0.187156067,-0.115243498,,,,,,,,,,,,,,
1698354364.374587,,,,,,,,,,,,,,,,,,,,,,,0.000000000,1.105209643,-3.147248525,8.693619977,0.105996204,-0.115208183,-0.119404386,,,,,,,
1698354364.374682,,,,,,,,,,,,,,,,1698354365.020776510,2.579195851,-3.579066227,11.152877491,0.091992526,-0.163078034,-0.137297399,,,,,,,,,,,,,,
1698354364.374747,,,,,,,,,,,,,,,,,,,,,,,0.000000000,1.298615956,-3.264145538,9.093102174,0.110665704,-0.119866612,-0.116946687,,,,,,,
1698354364.374817,,,,,,,,,,,,,,,,1698354365.029936075,2.324396888,-3.876799670,10.804301993,0.095496263,-0.151539017,-0.121518960,,,,,,,,,,,,,,
1698354364.374880,,,,,,,,,,,,,,,,,,,,,,,0.000000000,1.601724179,-3.391355362,9.694782093,0.113851942,-0.127524623,-0.116118037,,,,,,,
1698354364.374970,,,,,,,,,,,,,,,,1698354365.039147377,2.750797666,-4.642599752,11.337441594,0.144248131,-0.184269508,-0.105607584,,,,,,,,,,,,,,
1698354364.375040,,,,,,,,,,,,,,,,,,,,,,,0.000000000,1.851414550,-3.478793635,10.170837558,0.113101759,-0.133697173,-0.117103427,,,,,,,
1698354364.375116,,,,,,,,,,,,,,,,,,,,,,,0.000000000,2.026687883,-3.619026319,10.475941296,0.112446813,-0.138791253,-0.117651733,,,,,,,
1698354364.381457,,,,,,,,,,,,,,,,1698354365.048694611,2.878098250,-5.121949814,11.447953275,0.166124066,-0.183634754,-0.102243034,,,,,,,,,,,,,,
1698354364.381661,,,,,,,,,,,,,,,,,,,,,,,0.000000000,2.203650510,-3.878255617,10.750423514,0.115886578,-0.145008085,-0.116767042,,,,,,,
1698354364.383527,,,,,,,,,,,,,,,,1698354365.058629990,2.111073687,-4.766462361,10.580362620,0.118562033,-0.130817377,-0.116497213,,,,,,,,,,,,,,
1698354364.387305,,,,,,,,,,,,,,,,1698354365.068637848,1.520805265,-4.564846771,9.944290096,0.100281016,-0.108908689,-0.130598885,,,,,,,,,,,,,,
1698354364.387512,,,,,,,,,,,,,,,,,,,,,,,0.000000000,2.326619850,-4.160183905,10.923486113,0.120767816,-0.149781948,-0.115499954,,,,,,,
1698354364.387606,,,,,,,,,,,,,,,,1698354365.078565359,1.523103949,-4.776135078,9.735432077,0.115640508,-0.112454344,-0.127239554,,,,,,,,,,,,,,
1698354364.387679,,,,,,,,,,,,,,,,,,,,,,,0.000000000,2.280211201,-4.335969642,10.844770784,0.122225352,-0.149444512,-0.115318127,,,,,,,
